pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g,cwsn_sch_type,rte_25p_admission_yn,estd_year,certified_fit_india_yn,is_nsqf,prevoc_yn,stc_yn,smdc_pta_yn,smdc_pta_meeting,remedial_tch_enrol,learner_holistic_rptcard_yn,facility_building_status,facility_no_building_blocks,facility_pucca_building_blocks,facility_boundary_wall,facility_total_class_rooms,facility_other_rooms,facility_classrooms_in_good_condition,facility_classrooms_needs_minor_repair,facility_classrooms_needs_major_repair,facility_separate_room_for_hm,facility_total_boys_toilet,facility_total_boys_func_toilet,facility_total_girls_toilet,facility_total_girls_func_toilet,facility_total_boys_cwsn_toilet,facility_func_boys_cwsn_friendly,facility_total_girls_cwsn_toilet,facility_func_girls_cwsn_friendly,facility_urinal_boys,facility_urinal_girls,facility_handwash_near_toilet,facility_hand_pump_yn,facility_well_prot_yn,facility_tap_yn,facility_othsrc_yn,facility_well_unprot_yn,facility_pack_water_yn,facility_hand_pump_fun_yn,facility_well_prot_fun_yn,facility_tap_fun_yn,facility_othsrc_fun_yn,facility_well_unprot_fun_yn,facility_pack_water_fun_yn,facility_rain_water_harvesting,facility_handwash_facility_for_meal,facility_electricity_availability,facility_solar_panel,facility_library_availability,facility_book_bank,facility_reading_corner,facility_playground_available,facility_playground_alt_yn,facility_medical_checkups,facility_availability_ramps,facility_availability_of_handrails,facility_furniture_availability,facility_phy_lab_cond,facility_chem_lab_cond,facility_bio_lab_cond,facility_math_lab_cond,facility_lang_lab_cond,facility_geo_lab_cond,facility_home_sc_lab_cond,facility_psycho_lab_cond,facility_comp_lab_cond,facility_comp_ict_lab_yn,facility_ict_lab_yn,facility_laptop,facility_tablet,facility_desktop,facility_digiboard,facility_teachdev_tot,facility_server_tot,facility_smart_class_tv_tot,facility_projector,facility_printer,facility_internet,facility_dth,facility_spl_educator_yn,facility_librarian_yn,facility_land_avl_yn,facility_kitchen_garden_yn,facility_staff_qtr_yn,facility_tinkering_lab_yn,facility_boarding_pri_yn,facility_boarding_upr_yn,facility_boarding_sec_yn,facility_boarding_hsec_yn,facility_cyber_safety,facility_psycho_social,facility_enrichment_activities,safety_sdmp_plan_yn,safety_struct_safaud_yn,safety_nonstr_safaud_yn,safety_cctv_cam_yn,safety_fire_ext_yn,safety_nodal_tch_yn,safety_safty_trng_yn,safety_dismgmt_taug_yn,safety_slfdef_grt_yn,safety_slfdef_trained,safety_guide_display_yn,safety_tch_first_level_counsellor,safety_safe_sec_audit,safety_teacher_displaying_photo,safety_vidya_pravesh,safety_stu_atndnc_yn,safety_tch_atndnc_yn,safety_sch_youth_club_yn,safety_sch_eco_club_yn,safety_tch_icard_yn,safety_self_cert_obtained_yn
8837613,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bachher,Bachher,Dasholi,1,3,1,5,1,246424,2,2,3,0,2,4,19,0,0,0,0,1,2,2,223,1,0,0,0,0,0,0,9,9,1998,1,2,9,2,2,0,0,1,3,1,1,5,2,1,2,0,0,1,1,0,1,0,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,13,13,1.0,1,1,1,2,1,1,1,1,9,0,1,2,2,1,1,2,2,1,1,1,1
7880080,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dada Dhamdhama,Dhamdhama,Karnaprayag,1,3,1,5,1,246429,2,2,3,0,2,4,0,0,0,0,0,2,2,1,229,1,0,0,0,0,2,2,9,9,1978,1,2,9,2,2,0,0,1,3,1,1,2,2,3,0,2,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,1,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
4373938,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kandai,Kandai,Dewal,1,3,1,5,1,246427,2,2,3,0,2,4,19,14,0,0,0,2,2,1,222,1,0,0,0,0,0,0,9,9,1988,1,2,9,2,2,0,0,1,3,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,2,1,2,1,1,2,2,1,1,1,1
2554915,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gerur,Gerud,Tharali,1,3,1,5,1,246481,2,2,3,0,2,4,19,14,0,0,0,1,2,1,220,1,0,0,0,0,0,1,9,9,2007,1,2,9,2,2,0,0,1,3,1,1,2,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,2,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
4739355,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Manakhi,Manakhi,Ghat,1,3,1,5,1,246449,2,2,3,0,2,4,14,19,18,0,0,2,2,2,219,1,0,0,0,0,0,0,9,9,2009,1,2,9,2,2,0,2,1,3,1,0,5,2,2,0,0,2,2,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,2,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
5619887,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Nagali,Nagali,Gairsain,1,3,1,5,1,246440,2,2,3,0,2,4,0,0,0,0,0,2,2,1,228,1,0,0,0,0,0,0,9,9,1920,1,2,9,2,1,0,3,1,3,1,1,5,3,3,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,2,0,1.0,1,1,1,2,1,1,2,1,9,0,1,1,2,1,1,2,2,1,1,1,1
2321745,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Palchhuni,Palchhuni,Narayanbagar,1,3,1,5,1,246455,2,2,3,0,2,4,19,14,0,0,0,2,2,1,226,1,0,0,0,0,0,0,9,9,1950,1,2,9,2,2,0,2,1,3,1,1,2,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,10,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,2
5552260,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Ghatiyana Laga Dungri,Dungri,Narayanbagar,1,3,1,5,1,246455,2,2,3,0,2,4,19,14,0,0,0,2,2,2,225,1,0,0,0,0,0,0,9,9,1946,2,2,9,2,2,0,1,1,3,2,2,5,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,3,1,1,2,2,1,1,1,2
7889047,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Gopeshwer Gaon Ward No.2,,,,1,3,1,5,1,246401,2,2,3,0,2,4,19,14,0,0,0,1,2,2,222,1,1,4,1,0,0,1,9,9,1915,1,2,9,2,2,0,0,1,3,1,1,1,4,4,4,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,7,3,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
1217529,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kurar Gunth,Kurud Goonth,Ghat,1,3,1,5,1,246435,2,2,3,0,2,4,19,14,0,0,0,1,2,2,224,1,0,0,0,1,0,1,9,9,1917,1,2,9,2,1,5,2,1,3,1,1,2,2,1,2,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,4,1,1,2,2,2,1,1,1
6655797,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sare Gwar,Saregwad,Gairsain,1,3,1,5,1,246428,2,2,3,0,2,4,14,19,0,0,0,2,2,1,225,1,0,0,0,0,0,0,9,9,1986,1,2,9,2,2,0,5,1,3,1,1,2,3,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,21,17,1.0,1,1,1,2,1,1,1,1,9,0,1,1,4,1,1,2,2,1,1,1,1
4848964,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Talla,Tharali,1,3,1,5,1,246482,2,2,3,0,2,4,0,0,0,0,0,1,2,1,222,1,0,0,0,0,0,1,9,9,1948,1,2,9,2,2,0,0,1,3,1,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,2,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
8345788,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sundar Gaon,Sundergaon,Karnaprayag,1,3,1,5,1,246444,2,2,3,0,2,4,19,14,0,0,0,1,2,2,230,1,0,0,0,0,0,0,9,9,2004,1,2,9,2,2,0,1,1,3,1,1,5,2,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,2,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
1085623,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,,,1,3,1,5,1,246429,2,2,3,0,2,4,19,14,0,0,0,2,2,2,0,1,0,0,0,0,0,0,9,9,1991,1,2,9,2,2,0,0,1,6,1,1,5,2,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
6630117,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Pandukaswar,Pandukeshar,Joshimath,1,3,1,5,1,246443,2,2,3,0,2,4,19,14,0,0,0,1,2,2,0,1,0,0,0,0,2,0,9,9,1953,2,2,9,2,2,0,0,1,3,1,1,1,2,0,2,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1.0,1,1,2,2,1,1,1,1,9,0,1,1,6,1,1,2,2,1,1,1,1
2172353,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Bharkichak-Urgam,Bharki,Joshimath,4,3,6,8,1,246443,2,2,3,0,2,4,19,14,0,0,0,2,9,9,0,1,0,0,0,0,0,0,9,9,2004,1,2,2,2,1,0,0,1,3,2,2,2,5,3,1,3,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,9,9,9,9,5,0,1.0,1,1,2,2,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,1
2466408,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Gudam,Gudam,Pokhari,4,3,6,8,1,246473,2,2,3,0,2,4,19,14,0,0,0,2,9,9,228,1,0,0,0,0,0,0,9,9,2005,1,2,2,2,2,0,0,1,3,1,1,1,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,9,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,2,0,1,1,1,1,1,2,2,1,1,1,1
9833812,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Naurakh Peepalkoti Ward No.1,,,,1,3,1,5,1,246472,2,2,3,0,2,4,0,0,0,0,0,1,2,1,225,1,0,0,0,0,3,0,9,9,1904,1,2,9,2,2,0,0,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,2,1,1,1,2,2,1,1,1,1
6417473,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Farson,Aagar,Gairsain,2,3,1,8,5,246428,2,2,3,0,2,4,19,0,0,0,0,1,2,9,4,1,0,1,0,0,4,1,9,9,2017,9,2,2,2,9,0,0,9,2,2,2,1,11,8,11,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,2,0,1,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,2,0,1,1,2,1,1,1,1,1,1,1,1
1672150,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Jhijhoni,Jhinjhoni,Narayanbagar,8,3,9,10,4,246455,2,2,3,0,2,4,0,0,0,2,0,2,9,9,225,1,0,0,0,0,0,0,9,9,2002,1,2,9,2,1,7,35,1,1,1,1,8,4,0,4,0,0,2,3,3,3,3,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,2,3,2,1,1,2,2,9,9,2,9,8,8,1.0,1,1,1,2,1,1,1,1,2,0,1,1,6,1,1,1,1,1,1,2,2
4055824,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Siran,Siran,Karnaprayag,4,3,6,8,4,246429,2,2,3,0,2,4,19,14,0,0,0,2,9,9,226,1,0,0,0,0,0,0,9,9,1999,1,2,2,2,2,0,0,1,1,2,2,1,3,5,3,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,1,1,2,2,2,1,1,9,9,9,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,2,0,1,1,6,1,2,2,2,2,1,1,1
8443575,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Tamundi,Tamundi,Pokhari,4,3,6,8,1,246473,2,2,3,0,2,4,0,0,0,0,0,2,9,9,230,1,0,0,0,0,0,0,9,9,2005,1,2,2,2,2,0,0,1,3,1,1,5,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,7,7,1.0,1,1,1,2,1,1,2,1,2,0,1,1,2,1,1,2,2,1,1,1,1
2121748,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ratgaon Chak,Ratgaon,Tharali,5,3,6,12,1,246481,2,2,3,0,2,4,19,0,0,2,2,2,9,9,204,1,0,0,0,0,0,0,9,9,1989,1,2,2,2,1,2,0,1,3,12,6,7,12,12,5,7,0,2,2,2,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,4,4,2,4,4,2,2,9,0,0,8,0,0,0,1,1,2,1,2,3,2,2,1,2,2,9,9,2,2,146,0,1.0,1,1,2,2,1,1,1,1,1,82,1,1,1,1,1,2,2,1,1,1,1
5625782,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Durmi,Durmi,Dasholi,7,3,6,10,1,246424,2,2,3,0,2,4,14,19,0,2,0,2,9,9,230,1,0,0,0,0,0,0,9,9,2006,1,2,2,2,1,2,0,1,3,2,2,2,5,1,5,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1.0,1,2,2,2,1,1,1,1,2,0,1,1,2,1,1,2,3,1,1,1,1
4151851,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sung,Sung,Ghat,7,3,6,10,1,246435,2,2,3,0,2,4,19,0,0,2,0,2,9,9,227,1,0,0,0,0,0,0,9,9,1991,1,2,2,2,1,4,0,1,3,2,2,7,6,6,0,3,3,1,2,2,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,1,1,1,1,2,3,2,1,1,2,2,9,9,2,9,101,0,1.0,1,1,1,2,1,1,1,1,1,50,1,1,1,1,1,2,2,1,1,1,1
9720014,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Melkhet,Mel Khet,Dewal,1,3,1,5,1,246427,2,2,3,0,2,4,19,14,18,0,0,2,2,2,0,1,0,0,0,0,1,0,9,9,2007,1,2,9,2,1,0,0,1,3,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,2,2,1,1,2,2,2,1,1,2
2242928,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Sema,Sema,Ghat,1,3,1,5,1,246449,2,2,3,0,2,4,19,14,0,0,0,1,2,2,223,1,0,0,0,0,0,0,9,9,1999,1,2,9,2,1,3,16,1,3,1,1,1,2,1,0,0,2,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,3,4,0,0,0,0,0,1,1,1,1,2,1,1,9,9,2,9,9,9,16,16,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,2,1,1,1
8440012,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Rauta,Routa,Pokhari,1,3,1,5,1,246473,2,2,3,0,2,4,19,14,0,0,0,1,2,2,226,1,0,1,0,0,0,0,9,9,2006,1,2,9,2,1,8,2,1,3,2,2,1,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
8409152,UTTARAKHAND,CHAMOLI,THARALI,1,,,Vijaypur,Sera Vijaypur,Tharali,1,3,1,5,1,246482,2,2,3,0,2,4,19,0,0,0,0,1,2,1,219,1,0,0,0,0,2,0,9,9,1982,1,2,9,2,2,0,2,1,3,1,1,5,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,12,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
5000058,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Khanni,Khanni,Pokhari,1,3,1,5,1,246473,2,2,3,0,2,4,19,0,0,0,0,2,2,1,232,1,0,0,0,0,1,0,9,9,1999,1,2,9,2,2,0,0,1,3,1,1,3,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,1,0,0,1,1,3,2,1,1,9,9,2,9,9,9,9,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
7942658,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sunaun,Sunau Malla,Tharali,1,3,1,5,1,246481,2,2,3,0,2,4,19,14,0,0,0,1,2,1,222,1,0,0,0,0,1,0,9,9,1922,1,2,9,2,2,0,0,1,3,1,1,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,2,1,2,1,1,1,1,9,0,1,1,5,1,1,2,2,1,1,1,1
3397100,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Gunad Sera,Sera Gad,Karnaprayag,1,3,1,5,1,246444,2,2,3,0,2,4,19,14,0,0,0,2,2,2,233,1,0,0,0,0,0,0,9,9,1964,1,2,9,2,1,1,3,1,3,1,1,5,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
8874420,UTTARAKHAND,CHAMOLI,DEHRADUN REGION,2,Joshimath-Municipality,Joshimath (MB) - Sunil Ward No.7,,,,3,3,1,12,92,246443,2,2,3,0,2,19,4,0,0,1,1,1,2,2,221,1,0,0,8,9,14,10,9,9,1988,1,1,2,2,1,1,0,1,3,1,1,3,15,13,15,0,0,1,3,3,3,3,1,1,0,0,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,5,52,50,0,0,15,8,5,1,1,3,1,2,1,1,2,2,9,2,2,494,494,1.0,1,1,2,1,1,1,1,1,1,120,1,2,1,1,1,1,2,1,1,1,2
9389443,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sunali,Sunali,Karnaprayag,1,3,1,5,1,246449,2,2,3,0,2,4,19,14,0,0,0,1,2,1,230,1,0,0,0,0,2,2,9,9,1985,1,2,9,2,2,0,10,1,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,26,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,1,1,1,2,2,1,1,1,1
3254104,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jakh,Jakh,Karnaprayag,1,3,1,5,1,246444,2,2,3,0,2,4,0,0,0,0,0,1,2,2,230,1,0,0,0,0,1,4,9,9,1903,1,2,9,2,2,0,15,1,3,1,1,2,2,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1.0,1,1,1,2,1,1,1,1,9,0,1,1,2,1,1,2,2,1,1,1,1
7747536,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Uper Bazaar-Daando Ward No.6,,,,1,3,1,5,5,246443,2,2,3,0,2,4,14,19,0,0,0,2,2,9,228,1,2,2,1,1,1,1,9,9,1972,9,2,9,2,9,0,0,9,1,2,2,1,8,8,8,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3,2,2,2,9,9,2,9,9,9,0,0,,1,1,2,1,1,1,1,1,9,0,2,2,5,1,2,2,2,2,1,1,1
